generation_id,operation_id,every_km,every_months,source
372,14,60000,,template_premium_crossover+ev_override
372,15,80000,,template_premium_crossover+ev_override
372,16,100000,,template_premium_crossover+ev_override
372,23,,36,template_premium_crossover+ev_override
372,25,,12,template_premium_crossover+ev_override
372,26,,12,template_premium_crossover+ev_override
372,28,10000,12,template_premium_crossover+ev_override
372,29,30000,,template_premium_crossover+ev_override
372,30,15000,,template_premium_crossover+ev_override
372,31,,6,template_premium_crossover+ev_override
372,32,,24,template_premium_crossover+ev_override
373,1,10000,12,template_premium_passenger
373,2,40000,48,template_premium_passenger
373,4,80000,48,template_premium_passenger
373,5,40000,24,template_premium_passenger
373,6,80000,60,template_premium_passenger
373,7,80000,60,template_premium_passenger
373,9,10000,12,template_premium_passenger
373,10,20000,24,template_premium_passenger
373,11,10000,12,template_premium_passenger
373,12,40000,48,template_premium_passenger
373,13,40000,,template_premium_passenger
373,14,60000,,template_premium_passenger
373,15,80000,,template_premium_passenger
373,16,100000,,template_premium_passenger
373,19,80000,60,template_premium_passenger
373,20,60000,,template_premium_passenger
373,21,40000,48,template_premium_passenger
373,23,,36,template_premium_passenger
373,25,,12,template_premium_passenger
373,26,,12,template_premium_passenger
373,28,10000,12,template_premium_passenger
373,29,40000,,template_premium_passenger
373,30,15000,,template_premium_passenger
373,31,,6,template_premium_passenger
373,32,,24,template_premium_passenger
374,1,10000,12,template_premium_passenger
374,2,40000,48,template_premium_passenger
374,4,80000,48,template_premium_passenger
374,5,40000,24,template_premium_passenger
374,6,80000,60,template_premium_passenger
374,7,80000,60,template_premium_passenger
374,9,10000,12,template_premium_passenger
374,10,20000,24,template_premium_passenger
374,11,10000,12,template_premium_passenger
374,12,40000,48,template_premium_passenger
374,13,40000,,template_premium_passenger
374,14,60000,,template_premium_passenger
374,15,80000,,template_premium_passenger
374,16,100000,,template_premium_passenger
374,19,80000,60,template_premium_passenger
374,20,60000,,template_premium_passenger
374,21,40000,48,template_premium_passenger
374,23,,36,template_premium_passenger
374,25,,12,template_premium_passenger
374,26,,12,template_premium_passenger
374,28,10000,12,template_premium_passenger
374,29,40000,,template_premium_passenger
374,30,15000,,template_premium_passenger
374,31,,6,template_premium_passenger
374,32,,24,template_premium_passenger
375,1,10000,12,template_premium_passenger
375,2,40000,48,template_premium_passenger
375,4,80000,48,template_premium_passenger
375,5,40000,24,template_premium_passenger
375,6,80000,60,template_premium_passenger
375,7,80000,60,template_premium_passenger
375,9,10000,12,template_premium_passenger
375,10,20000,24,template_premium_passenger
375,11,10000,12,template_premium_passenger
375,12,40000,48,template_premium_passenger
375,13,40000,,template_premium_passenger
375,14,60000,,template_premium_passenger
375,15,80000,,template_premium_passenger
375,16,100000,,template_premium_passenger
375,19,80000,60,template_premium_passenger
375,20,60000,,template_premium_passenger
375,21,40000,48,template_premium_passenger
375,23,,36,template_premium_passenger
375,25,,12,template_premium_passenger
375,26,,12,template_premium_passenger
375,28,10000,12,template_premium_passenger
375,29,40000,,template_premium_passenger
375,30,15000,,template_premium_passenger
375,31,,6,template_premium_passenger
375,32,,24,template_premium_passenger
376,1,10000,12,template_premium_passenger
376,2,40000,48,template_premium_passenger
376,4,80000,48,template_premium_passenger
376,5,40000,24,template_premium_passenger
376,6,80000,60,template_premium_passenger
376,7,80000,60,template_premium_passenger
376,9,10000,12,template_premium_passenger
376,10,20000,24,template_premium_passenger
376,11,10000,12,template_premium_passenger
376,12,40000,48,template_premium_passenger
376,13,40000,,template_premium_passenger
376,14,60000,,template_premium_passenger
376,15,80000,,template_premium_passenger
376,16,100000,,template_premium_passenger
376,19,80000,60,template_premium_passenger
376,20,60000,,template_premium_passenger
376,21,40000,48,template_premium_passenger
376,23,,36,template_premium_passenger
376,25,,12,template_premium_passenger
376,26,,12,template_premium_passenger
376,28,10000,12,template_premium_passenger
376,29,40000,,template_premium_passenger
376,30,15000,,template_premium_passenger
376,31,,6,template_premium_passenger
376,32,,24,template_premium_passenger
377,1,10000,12,template_premium_crossover
377,2,40000,48,template_premium_crossover
377,4,80000,48,template_premium_crossover
377,5,40000,24,template_premium_crossover
377,6,80000,60,template_premium_crossover
377,7,60000,60,template_premium_crossover
377,9,10000,12,template_premium_crossover
377,10,20000,24,template_premium_crossover
377,11,10000,12,template_premium_crossover
377,12,40000,48,template_premium_crossover
377,13,40000,,template_premium_crossover
377,14,60000,,template_premium_crossover
377,15,80000,,template_premium_crossover
377,16,100000,,template_premium_crossover
377,19,80000,60,template_premium_crossover
377,20,60000,,template_premium_crossover
377,21,40000,48,template_premium_crossover
377,23,,36,template_premium_crossover
377,25,,12,template_premium_crossover
377,26,,12,template_premium_crossover
377,28,10000,12,template_premium_crossover
377,29,30000,,template_premium_crossover
377,30,15000,,template_premium_crossover
377,31,,6,template_premium_crossover
377,32,,24,template_premium_crossover
378,1,10000,12,template_premium_crossover
378,2,40000,48,template_premium_crossover
378,4,80000,48,template_premium_crossover
378,5,40000,24,template_premium_crossover
378,6,80000,60,template_premium_crossover
378,7,60000,60,template_premium_crossover
378,9,10000,12,template_premium_crossover
378,10,20000,24,template_premium_crossover
378,11,10000,12,template_premium_crossover
378,12,40000,48,template_premium_crossover
378,13,40000,,template_premium_crossover
378,14,60000,,template_premium_crossover
378,15,80000,,template_premium_crossover
378,16,100000,,template_premium_crossover
378,19,80000,60,template_premium_crossover
378,20,60000,,template_premium_crossover
378,21,40000,48,template_premium_crossover
378,23,,36,template_premium_crossover
378,25,,12,template_premium_crossover
378,26,,12,template_premium_crossover
378,28,10000,12,template_premium_crossover
378,29,30000,,template_premium_crossover
378,30,15000,,template_premium_crossover
378,31,,6,template_premium_crossover
378,32,,24,template_premium_crossover
379,1,10000,12,template_premium_passenger
379,2,40000,48,template_premium_passenger
379,4,80000,48,template_premium_passenger
379,5,40000,24,template_premium_passenger
379,6,80000,60,template_premium_passenger
379,7,80000,60,template_premium_passenger
379,9,10000,12,template_premium_passenger
379,10,20000,24,template_premium_passenger
379,11,10000,12,template_premium_passenger
379,12,40000,48,template_premium_passenger
379,13,40000,,template_premium_passenger
379,14,60000,,template_premium_passenger
379,15,80000,,template_premium_passenger
379,16,100000,,template_premium_passenger
379,19,80000,60,template_premium_passenger
379,20,60000,,template_premium_passenger
379,21,40000,48,template_premium_passenger
379,23,,36,template_premium_passenger
379,25,,12,template_premium_passenger
379,26,,12,template_premium_passenger
379,28,10000,12,template_premium_passenger
379,29,40000,,template_premium_passenger
379,30,15000,,template_premium_passenger
379,31,,6,template_premium_passenger
379,32,,24,template_premium_passenger
380,2,40000,48,template_premium_passenger+ev_override
380,4,80000,48,template_premium_passenger+ev_override
380,5,40000,24,template_premium_passenger+ev_override
380,6,80000,60,template_premium_passenger+ev_override
380,7,80000,60,template_premium_passenger+ev_override
380,10,20000,24,template_premium_passenger+ev_override
380,11,10000,12,template_premium_passenger+ev_override
380,13,40000,,template_premium_passenger+ev_override
380,14,60000,,template_premium_passenger+ev_override
380,15,80000,,template_premium_passenger+ev_override
380,16,100000,,template_premium_passenger+ev_override
380,23,,36,template_premium_passenger+ev_override
380,25,,12,template_premium_passenger+ev_override
380,26,,12,template_premium_passenger+ev_override
380,28,10000,12,template_premium_passenger+ev_override
380,29,40000,,template_premium_passenger+ev_override
380,30,15000,,template_premium_passenger+ev_override
380,31,,6,template_premium_passenger+ev_override
380,32,,24,template_premium_passenger+ev_override
381,1,10000,12,template_premium_passenger
381,2,40000,48,template_premium_passenger
381,4,80000,48,template_premium_passenger
381,5,40000,24,template_premium_passenger
381,6,80000,60,template_premium_passenger
381,7,80000,60,template_premium_passenger
381,9,10000,12,template_premium_passenger
381,10,20000,24,template_premium_passenger
381,11,10000,12,template_premium_passenger
381,12,40000,48,template_premium_passenger
381,13,40000,,template_premium_passenger
381,14,60000,,template_premium_passenger
381,15,80000,,template_premium_passenger
381,16,100000,,template_premium_passenger
381,19,80000,60,template_premium_passenger
381,20,60000,,template_premium_passenger
381,21,40000,48,template_premium_passenger
381,23,,36,template_premium_passenger
381,25,,12,template_premium_passenger
381,26,,12,template_premium_passenger
381,28,10000,12,template_premium_passenger
381,29,40000,,template_premium_passenger
381,30,15000,,template_premium_passenger
381,31,,6,template_premium_passenger
381,32,,24,template_premium_passenger
382,1,10000,12,template_premium_passenger
382,2,40000,48,template_premium_passenger
382,4,80000,48,template_premium_passenger
382,5,40000,24,template_premium_passenger
382,6,80000,60,template_premium_passenger
382,7,80000,60,template_premium_passenger
382,9,10000,12,template_premium_passenger
382,10,20000,24,template_premium_passenger
382,11,10000,12,template_premium_passenger
382,12,40000,48,template_premium_passenger
382,13,40000,,template_premium_passenger
382,14,60000,,template_premium_passenger
382,15,80000,,template_premium_passenger
382,16,100000,,template_premium_passenger
382,19,80000,60,template_premium_passenger
382,20,60000,,template_premium_passenger
382,21,40000,48,template_premium_passenger
382,23,,36,template_premium_passenger
382,25,,12,template_premium_passenger
382,26,,12,template_premium_passenger
382,28,10000,12,template_premium_passenger
382,29,40000,,template_premium_passenger
382,30,15000,,template_premium_passenger
382,31,,6,template_premium_passenger
382,32,,24,template_premium_passenger
383,1,10000,12,template_premium_passenger
383,2,40000,48,template_premium_passenger
383,4,80000,48,template_premium_passenger
383,5,40000,24,template_premium_passenger
383,6,80000,60,template_premium_passenger
383,7,80000,60,template_premium_passenger
383,9,10000,12,template_premium_passenger
383,10,20000,24,template_premium_passenger
383,11,10000,12,template_premium_passenger
383,12,40000,48,template_premium_passenger
383,13,40000,,template_premium_passenger
383,14,60000,,template_premium_passenger
383,15,80000,,template_premium_passenger
383,16,100000,,template_premium_passenger
383,19,80000,60,template_premium_passenger
383,20,60000,,template_premium_passenger
383,21,40000,48,template_premium_passenger
383,23,,36,template_premium_passenger
383,25,,12,template_premium_passenger
383,26,,12,template_premium_passenger
383,28,10000,12,template_premium_passenger
383,29,40000,,template_premium_passenger
383,30,15000,,template_premium_passenger
383,31,,6,template_premium_passenger
383,32,,24,template_premium_passenger
384,1,10000,12,template_premium_crossover
384,2,40000,48,template_premium_crossover
384,4,80000,48,template_premium_crossover
384,5,40000,24,template_premium_crossover
384,6,80000,60,template_premium_crossover
384,7,60000,60,template_premium_crossover
384,9,10000,12,template_premium_crossover
384,10,20000,24,template_premium_crossover
384,11,10000,12,template_premium_crossover
384,12,40000,48,template_premium_crossover
384,13,40000,,template_premium_crossover
384,14,60000,,template_premium_crossover
384,15,80000,,template_premium_crossover
384,16,100000,,template_premium_crossover
384,19,80000,60,template_premium_crossover
384,20,60000,,template_premium_crossover
384,21,40000,48,template_premium_crossover
384,23,,36,template_premium_crossover
384,25,,12,template_premium_crossover
384,26,,12,template_premium_crossover
384,28,10000,12,template_premium_crossover
384,29,30000,,template_premium_crossover
384,30,15000,,template_premium_crossover
384,31,,6,template_premium_crossover
384,32,,24,template_premium_crossover
385,1,10000,12,template_premium_crossover
385,2,40000,48,template_premium_crossover
385,4,80000,48,template_premium_crossover
385,5,40000,24,template_premium_crossover
385,6,80000,60,template_premium_crossover
385,7,60000,60,template_premium_crossover
385,9,10000,12,template_premium_crossover
385,10,20000,24,template_premium_crossover
385,11,10000,12,template_premium_crossover
385,12,40000,48,template_premium_crossover
385,13,40000,,template_premium_crossover
385,14,60000,,template_premium_crossover
385,15,80000,,template_premium_crossover
385,16,100000,,template_premium_crossover
385,19,80000,60,template_premium_crossover
385,20,60000,,template_premium_crossover
385,21,40000,48,template_premium_crossover
385,23,,36,template_premium_crossover
385,25,,12,template_premium_crossover
385,26,,12,template_premium_crossover
385,28,10000,12,template_premium_crossover
385,29,30000,,template_premium_crossover
385,30,15000,,template_premium_crossover
385,31,,6,template_premium_crossover
385,32,,24,template_premium_crossover
386,1,10000,12,template_suv_premium
386,2,40000,48,template_suv_premium
386,4,80000,48,template_suv_premium
386,5,40000,24,template_suv_premium
386,6,80000,60,template_suv_premium
386,7,60000,60,template_suv_premium
386,9,10000,12,template_suv_premium
386,10,20000,24,template_suv_premium
386,11,10000,12,template_suv_premium
386,12,40000,48,template_suv_premium
386,13,40000,,template_suv_premium
386,14,60000,,template_suv_premium
386,15,80000,,template_suv_premium
386,16,100000,,template_suv_premium
386,19,80000,60,template_suv_premium
386,20,60000,,template_suv_premium
386,21,40000,48,template_suv_premium
386,23,,36,template_suv_premium
386,25,,12,template_suv_premium
386,26,,12,template_suv_premium
386,28,10000,12,template_suv_premium
386,29,30000,,template_suv_premium
386,30,15000,,template_suv_premium
386,31,,6,template_suv_premium
386,32,,24,template_suv_premium
387,1,10000,12,template_suv_premium
387,2,40000,48,template_suv_premium
387,4,80000,48,template_suv_premium
387,5,40000,24,template_suv_premium
387,6,80000,60,template_suv_premium
387,7,60000,60,template_suv_premium
387,9,10000,12,template_suv_premium
387,10,20000,24,template_suv_premium
387,11,10000,12,template_suv_premium
387,12,40000,48,template_suv_premium
387,13,40000,,template_suv_premium
387,14,60000,,template_suv_premium
387,15,80000,,template_suv_premium
387,16,100000,,template_suv_premium
387,19,80000,60,template_suv_premium
387,20,60000,,template_suv_premium
387,21,40000,48,template_suv_premium
387,23,,36,template_suv_premium
387,25,,12,template_suv_premium
387,26,,12,template_suv_premium
387,28,10000,12,template_suv_premium
387,29,30000,,template_suv_premium
387,30,15000,,template_suv_premium
387,31,,6,template_suv_premium
387,32,,24,template_suv_premium
388,1,10000,12,template_premium_crossover
388,2,40000,48,template_premium_crossover
388,4,80000,48,template_premium_crossover
388,5,40000,24,template_premium_crossover
388,6,80000,60,template_premium_crossover
388,7,60000,60,template_premium_crossover
388,9,10000,12,template_premium_crossover
388,10,20000,24,template_premium_crossover
388,11,10000,12,template_premium_crossover
388,12,40000,48,template_premium_crossover
388,13,40000,,template_premium_crossover
388,14,60000,,template_premium_crossover
388,15,80000,,template_premium_crossover
388,16,100000,,template_premium_crossover
388,19,80000,60,template_premium_crossover
388,20,60000,,template_premium_crossover
388,21,40000,48,template_premium_crossover
388,23,,36,template_premium_crossover
388,25,,12,template_premium_crossover
388,26,,12,template_premium_crossover
388,28,10000,12,template_premium_crossover
388,29,30000,,template_premium_crossover
388,30,15000,,template_premium_crossover
388,31,,6,template_premium_crossover
388,32,,24,template_premium_crossover
389,1,10000,12,template_premium_passenger
389,2,40000,48,template_premium_passenger
389,4,80000,48,template_premium_passenger
389,5,40000,24,template_premium_passenger
389,6,80000,60,template_premium_passenger
389,7,80000,60,template_premium_passenger
389,9,10000,12,template_premium_passenger
389,10,20000,24,template_premium_passenger
389,11,10000,12,template_premium_passenger
389,12,40000,48,template_premium_passenger
389,13,40000,,template_premium_passenger
389,14,60000,,template_premium_passenger
389,15,80000,,template_premium_passenger
389,16,100000,,template_premium_passenger
389,19,80000,60,template_premium_passenger
389,20,60000,,template_premium_passenger
389,21,40000,48,template_premium_passenger
389,23,,36,template_premium_passenger
389,25,,12,template_premium_passenger
389,26,,12,template_premium_passenger
389,28,10000,12,template_premium_passenger
389,29,40000,,template_premium_passenger
389,30,15000,,template_premium_passenger
389,31,,6,template_premium_passenger
389,32,,24,template_premium_passenger
390,1,10000,12,template_suv_premium
390,2,40000,48,template_suv_premium
390,4,80000,48,template_suv_premium
390,5,40000,24,template_suv_premium
390,6,80000,60,template_suv_premium
390,7,60000,60,template_suv_premium
390,9,10000,12,template_suv_premium
390,10,20000,24,template_suv_premium
390,11,10000,12,template_suv_premium
390,12,40000,48,template_suv_premium
390,13,40000,,template_suv_premium
390,14,60000,,template_suv_premium
390,15,80000,,template_suv_premium
390,16,100000,,template_suv_premium
390,19,80000,60,template_suv_premium
390,20,60000,,template_suv_premium
390,21,40000,48,template_suv_premium
390,23,,36,template_suv_premium
390,25,,12,template_suv_premium
390,26,,12,template_suv_premium
390,28,10000,12,template_suv_premium
390,29,30000,,template_suv_premium
390,30,15000,,template_suv_premium
390,31,,6,template_suv_premium
390,32,,24,template_suv_premium
391,1,10000,12,template_premium_crossover
391,2,40000,48,template_premium_crossover
391,4,80000,48,template_premium_crossover
391,5,40000,24,template_premium_crossover
391,6,80000,60,template_premium_crossover
391,7,60000,60,template_premium_crossover
391,9,10000,12,template_premium_crossover
391,10,20000,24,template_premium_crossover
391,11,10000,12,template_premium_crossover
391,12,40000,48,template_premium_crossover
391,13,40000,,template_premium_crossover
391,14,60000,,template_premium_crossover
391,15,80000,,template_premium_crossover
391,16,100000,,template_premium_crossover
391,19,80000,60,template_premium_crossover
391,20,60000,,template_premium_crossover
391,21,40000,48,template_premium_crossover
391,23,,36,template_premium_crossover
391,25,,12,template_premium_crossover
391,26,,12,template_premium_crossover
391,28,10000,12,template_premium_crossover
391,29,30000,,template_premium_crossover
391,30,15000,,template_premium_crossover
391,31,,6,template_premium_crossover
391,32,,24,template_premium_crossover
392,1,10000,12,template_premium_crossover
392,2,40000,48,template_premium_crossover
392,4,80000,48,template_premium_crossover
392,5,40000,24,template_premium_crossover
392,6,80000,60,template_premium_crossover
392,7,60000,60,template_premium_crossover
392,9,10000,12,template_premium_crossover
392,10,20000,24,template_premium_crossover
392,11,10000,12,template_premium_crossover
392,12,40000,48,template_premium_crossover
392,13,40000,,template_premium_crossover
392,14,60000,,template_premium_crossover
392,15,80000,,template_premium_crossover
392,16,100000,,template_premium_crossover
392,19,80000,60,template_premium_crossover
392,20,60000,,template_premium_crossover
392,21,40000,48,template_premium_crossover
392,23,,36,template_premium_crossover
392,25,,12,template_premium_crossover
392,26,,12,template_premium_crossover
392,28,10000,12,template_premium_crossover
392,29,30000,,template_premium_crossover
392,30,15000,,template_premium_crossover
392,31,,6,template_premium_crossover
392,32,,24,template_premium_crossover
393,1,10000,12,template_premium_crossover
393,2,40000,48,template_premium_crossover
393,4,80000,48,template_premium_crossover
393,5,40000,24,template_premium_crossover
393,6,80000,60,template_premium_crossover
393,7,60000,60,template_premium_crossover
393,9,10000,12,template_premium_crossover
393,10,20000,24,template_premium_crossover
393,11,10000,12,template_premium_crossover
393,12,40000,48,template_premium_crossover
393,13,40000,,template_premium_crossover
393,14,60000,,template_premium_crossover
393,15,80000,,template_premium_crossover
393,16,100000,,template_premium_crossover
393,19,80000,60,template_premium_crossover
393,20,60000,,template_premium_crossover
393,21,40000,48,template_premium_crossover
393,23,,36,template_premium_crossover
393,25,,12,template_premium_crossover
393,26,,12,template_premium_crossover
393,28,10000,12,template_premium_crossover
393,29,30000,,template_premium_crossover
393,30,15000,,template_premium_crossover
393,31,,6,template_premium_crossover
393,32,,24,template_premium_crossover
394,1,10000,12,template_premium_crossover
394,2,40000,48,template_premium_crossover
394,4,80000,48,template_premium_crossover
394,5,40000,24,template_premium_crossover
394,6,80000,60,template_premium_crossover
394,7,60000,60,template_premium_crossover
394,9,10000,12,template_premium_crossover
394,10,20000,24,template_premium_crossover
394,11,10000,12,template_premium_crossover
394,12,40000,48,template_premium_crossover
394,13,40000,,template_premium_crossover
394,14,60000,,template_premium_crossover
394,15,80000,,template_premium_crossover
394,16,100000,,template_premium_crossover
394,19,80000,60,template_premium_crossover
394,20,60000,,template_premium_crossover
394,21,40000,48,template_premium_crossover
394,23,,36,template_premium_crossover
394,25,,12,template_premium_crossover
394,26,,12,template_premium_crossover
394,28,10000,12,template_premium_crossover
394,29,30000,,template_premium_crossover
394,30,15000,,template_premium_crossover
394,31,,6,template_premium_crossover
394,32,,24,template_premium_crossover
395,1,10000,12,template_premium_crossover
395,2,40000,48,template_premium_crossover
395,4,80000,48,template_premium_crossover
395,5,40000,24,template_premium_crossover
395,6,80000,60,template_premium_crossover
395,7,60000,60,template_premium_crossover
395,9,10000,12,template_premium_crossover
395,10,20000,24,template_premium_crossover
395,11,10000,12,template_premium_crossover
395,12,40000,48,template_premium_crossover
395,13,40000,,template_premium_crossover
395,14,60000,,template_premium_crossover
395,15,80000,,template_premium_crossover
395,16,100000,,template_premium_crossover
395,19,80000,60,template_premium_crossover
395,20,60000,,template_premium_crossover
395,21,40000,48,template_premium_crossover
395,23,,36,template_premium_crossover
395,25,,12,template_premium_crossover
395,26,,12,template_premium_crossover
395,28,10000,12,template_premium_crossover
395,29,30000,,template_premium_crossover
395,30,15000,,template_premium_crossover
395,31,,6,template_premium_crossover
395,32,,24,template_premium_crossover
396,1,10000,12,template_premium_crossover
396,2,40000,48,template_premium_crossover
396,4,80000,48,template_premium_crossover
396,5,40000,24,template_premium_crossover
396,6,80000,60,template_premium_crossover
396,7,60000,60,template_premium_crossover
396,9,10000,12,template_premium_crossover
396,10,20000,24,template_premium_crossover
396,11,10000,12,template_premium_crossover
396,12,40000,48,template_premium_crossover
396,13,40000,,template_premium_crossover
396,14,60000,,template_premium_crossover
396,15,80000,,template_premium_crossover
396,16,100000,,template_premium_crossover
396,19,80000,60,template_premium_crossover
396,20,60000,,template_premium_crossover
396,21,40000,48,template_premium_crossover
396,23,,36,template_premium_crossover
396,25,,12,template_premium_crossover
396,26,,12,template_premium_crossover
396,28,10000,12,template_premium_crossover
396,29,30000,,template_premium_crossover
396,30,15000,,template_premium_crossover
396,31,,6,template_premium_crossover
396,32,,24,template_premium_crossover
397,1,10000,12,template_premium_crossover
397,2,40000,48,template_premium_crossover
397,4,80000,48,template_premium_crossover
397,5,40000,24,template_premium_crossover
397,6,80000,60,template_premium_crossover
397,7,60000,60,template_premium_crossover
397,9,10000,12,template_premium_crossover
397,10,20000,24,template_premium_crossover
397,11,10000,12,template_premium_crossover
397,12,40000,48,template_premium_crossover
397,13,40000,,template_premium_crossover
397,14,60000,,template_premium_crossover
397,15,80000,,template_premium_crossover
397,16,100000,,template_premium_crossover
397,19,80000,60,template_premium_crossover
397,20,60000,,template_premium_crossover
397,21,40000,48,template_premium_crossover
397,23,,36,template_premium_crossover
397,25,,12,template_premium_crossover
397,26,,12,template_premium_crossover
397,28,10000,12,template_premium_crossover
397,29,30000,,template_premium_crossover
397,30,15000,,template_premium_crossover
397,31,,6,template_premium_crossover
397,32,,24,template_premium_crossover
398,1,10000,12,template_suv_premium
398,2,40000,48,template_suv_premium
398,4,80000,48,template_suv_premium
398,5,40000,24,template_suv_premium
398,6,80000,60,template_suv_premium
398,7,60000,60,template_suv_premium
398,9,10000,12,template_suv_premium
398,10,20000,24,template_suv_premium
398,11,10000,12,template_suv_premium
398,12,40000,48,template_suv_premium
398,13,40000,,template_suv_premium
398,14,60000,,template_suv_premium
398,15,80000,,template_suv_premium
398,16,100000,,template_suv_premium
398,19,80000,60,template_suv_premium
398,20,60000,,template_suv_premium
398,21,40000,48,template_suv_premium
398,23,,36,template_suv_premium
398,25,,12,template_suv_premium
398,26,,12,template_suv_premium
398,28,10000,12,template_suv_premium
398,29,30000,,template_suv_premium
398,30,15000,,template_suv_premium
398,31,,6,template_suv_premium
398,32,,24,template_suv_premium
399,1,10000,12,template_premium_crossover
399,2,40000,48,template_premium_crossover
399,4,80000,48,template_premium_crossover
399,5,40000,24,template_premium_crossover
399,6,80000,60,template_premium_crossover
399,7,60000,60,template_premium_crossover
399,9,10000,12,template_premium_crossover
399,10,20000,24,template_premium_crossover
399,11,10000,12,template_premium_crossover
399,12,40000,48,template_premium_crossover
399,13,40000,,template_premium_crossover
399,14,60000,,template_premium_crossover
399,15,80000,,template_premium_crossover
399,16,100000,,template_premium_crossover
399,19,80000,60,template_premium_crossover
399,20,60000,,template_premium_crossover
399,21,40000,48,template_premium_crossover
399,23,,36,template_premium_crossover
399,25,,12,template_premium_crossover
399,26,,12,template_premium_crossover
399,28,10000,12,template_premium_crossover
399,29,30000,,template_premium_crossover
399,30,15000,,template_premium_crossover
399,31,,6,template_premium_crossover
399,32,,24,template_premium_crossover
400,1,10000,12,template_premium_passenger
400,2,40000,48,template_premium_passenger
400,4,80000,48,template_premium_passenger
400,5,40000,24,template_premium_passenger
400,6,80000,60,template_premium_passenger
400,7,80000,60,template_premium_passenger
400,9,10000,12,template_premium_passenger
400,10,20000,24,template_premium_passenger
400,11,10000,12,template_premium_passenger
400,12,40000,48,template_premium_passenger
400,13,40000,,template_premium_passenger
400,14,60000,,template_premium_passenger
400,15,80000,,template_premium_passenger
400,16,100000,,template_premium_passenger
400,19,80000,60,template_premium_passenger
400,20,60000,,template_premium_passenger
400,21,40000,48,template_premium_passenger
400,23,,36,template_premium_passenger
400,25,,12,template_premium_passenger
400,26,,12,template_premium_passenger
400,28,10000,12,template_premium_passenger
400,29,40000,,template_premium_passenger
400,30,15000,,template_premium_passenger
400,31,,6,template_premium_passenger
400,32,,24,template_premium_passenger
401,1,10000,12,template_premium_passenger
401,2,40000,48,template_premium_passenger
401,4,80000,48,template_premium_passenger
401,5,40000,24,template_premium_passenger
401,6,80000,60,template_premium_passenger
401,7,80000,60,template_premium_passenger
401,9,10000,12,template_premium_passenger
401,10,20000,24,template_premium_passenger
401,11,10000,12,template_premium_passenger
401,12,40000,48,template_premium_passenger
401,13,40000,,template_premium_passenger
401,14,60000,,template_premium_passenger
401,15,80000,,template_premium_passenger
401,16,100000,,template_premium_passenger
401,19,80000,60,template_premium_passenger
401,20,60000,,template_premium_passenger
401,21,40000,48,template_premium_passenger
401,23,,36,template_premium_passenger
401,25,,12,template_premium_passenger
401,26,,12,template_premium_passenger
401,28,10000,12,template_premium_passenger
401,29,40000,,template_premium_passenger
401,30,15000,,template_premium_passenger
401,31,,6,template_premium_passenger
401,32,,24,template_premium_passenger
402,1,10000,12,template_premium_passenger
402,2,40000,48,template_premium_passenger
402,4,80000,48,template_premium_passenger
402,5,40000,24,template_premium_passenger
402,6,80000,60,template_premium_passenger
402,7,80000,60,template_premium_passenger
402,9,10000,12,template_premium_passenger
402,10,20000,24,template_premium_passenger
402,11,10000,12,template_premium_passenger
402,12,40000,48,template_premium_passenger
402,13,40000,,template_premium_passenger
402,14,60000,,template_premium_passenger
402,15,80000,,template_premium_passenger
402,16,100000,,template_premium_passenger
402,19,80000,60,template_premium_passenger
402,20,60000,,template_premium_passenger
402,21,40000,48,template_premium_passenger
402,23,,36,template_premium_passenger
402,25,,12,template_premium_passenger
402,26,,12,template_premium_passenger
402,28,10000,12,template_premium_passenger
402,29,40000,,template_premium_passenger
402,30,15000,,template_premium_passenger
402,31,,6,template_premium_passenger
402,32,,24,template_premium_passenger
403,1,10000,12,template_premium_passenger
403,2,40000,48,template_premium_passenger
403,4,80000,48,template_premium_passenger
403,5,40000,24,template_premium_passenger
403,6,80000,60,template_premium_passenger
403,7,80000,60,template_premium_passenger
403,9,10000,12,template_premium_passenger
403,10,20000,24,template_premium_passenger
403,11,10000,12,template_premium_passenger
403,12,40000,48,template_premium_passenger
403,13,40000,,template_premium_passenger
403,14,60000,,template_premium_passenger
403,15,80000,,template_premium_passenger
403,16,100000,,template_premium_passenger
403,19,80000,60,template_premium_passenger
403,20,60000,,template_premium_passenger
403,21,40000,48,template_premium_passenger
403,23,,36,template_premium_passenger
403,25,,12,template_premium_passenger
403,26,,12,template_premium_passenger
403,28,10000,12,template_premium_passenger
403,29,40000,,template_premium_passenger
403,30,15000,,template_premium_passenger
403,31,,6,template_premium_passenger
403,32,,24,template_premium_passenger
404,1,10000,12,template_premium_passenger
404,2,40000,48,template_premium_passenger
404,4,80000,48,template_premium_passenger
404,5,40000,24,template_premium_passenger
404,6,80000,60,template_premium_passenger
404,7,80000,60,template_premium_passenger
404,9,10000,12,template_premium_passenger
404,10,20000,24,template_premium_passenger
404,11,10000,12,template_premium_passenger
404,12,40000,48,template_premium_passenger
404,13,40000,,template_premium_passenger
404,14,60000,,template_premium_passenger
404,15,80000,,template_premium_passenger
404,16,100000,,template_premium_passenger
404,19,80000,60,template_premium_passenger
404,20,60000,,template_premium_passenger
404,21,40000,48,template_premium_passenger
404,23,,36,template_premium_passenger
404,25,,12,template_premium_passenger
404,26,,12,template_premium_passenger
404,28,10000,12,template_premium_passenger
404,29,40000,,template_premium_passenger
404,30,15000,,template_premium_passenger
404,31,,6,template_premium_passenger
